icao_id,name,latitude,longitude,type
KCRQ,Carlsbad/Palomar Arpt,33.12993,-117.27651,METAR|TAF
KCRS,Corsicana Muni,32.03156,-96.39938,METAR
KCRW,Charleston/Yeager Arpt,38.37951,-81.59113,METAR|TAF
KCRX,Corinth/Turner Fld,34.92087,-88.60708,METAR
KCSB,Cambridge Muni,40.307,-100.162,METAR
KCSG,Columbus Arpt,32.51626,-84.94223,METAR|TAF
KCSM,Clinton/Sherman Arpt,35.35676,-99.2041,METAR|TAF
KCSQ,Creston Muni,41.01885,-94.36104,METAR
KCSV,Crossville/Whitson Fld,35.95099,-85.08142,METAR|TAF
KCTB,Cut Bank Muni,48.60356,-112.37663,METAR|TAF
KCTD,Continental Div,41.72,-107.78,METAR
KCTH,Eugene Island Blk 338,28.196,-91.667,METAR
KCTJ,Carrollton/W Georgia Rgnl,33.63126,-85.15382,METAR
KCTY,Cross City Arpt,29.63345,-83.10553,METAR
KCTZ,Clinton/Sampson Cnty,34.97523,-78.36275,METAR
KCUB,Columbia/Downtown Arpt,33.97197,-80.99385,METAR|TAF
KCUH,Cushing Muni,35.949,-96.768,METAR
KCUL,Carmi Muni,38.08873,-88.12122,METAR
KCUT,Custer Cnty Arpt,43.7331,-103.61511,METAR
KCVB,Castroville Muni,29.34304,-98.84969,METAR
KCVC,Covington Muni,33.63122,-83.8482,METAR
KCVG,Cincinnati Intl,39.04444,-84.67242,METAR|TAF
KCVH,Hollister Muni,36.89195,-121.41049,METAR
KCVN,Clovis Muni,34.42272,-103.08025,METAR
KCVO,Corvallis Muni,44.50126,-123.29304,METAR
KCVS,Clovis/Cannon AFB,34.381,-103.322,METAR|TAF
KCVW,Cameron,29.778,-93.302,METAR
KCVX,Charlevoix Muni,45.30395,-85.26892,METAR
KCWA,Mosinee/C Wisconsin Arpt,44.77947,-89.67102,METAR|TAF
KCWC,Wichita Falls/Kickapoo Arpt,33.86295,-98.49144,METAR
KCWF,Chenault Intl,30.22163,-93.1467,METAR
KCWI,Clinton Muni,41.8295,-90.3328,METAR
KCWN,Cheyenne Mountain,38.748,-104.847,METAR
KCWV,Claxton/Evans Cnty,32.193,-81.873,METAR
KCXE,Chase City Muni,36.79226,-78.50272,METAR
KCXL,Calexico Intl,32.667,-115.517,METAR
KCXO,Conroe/Executive Arpt,30.36108,-95.41758,METAR|TAF
KCXP,Carson City Arpt,39.19054,-119.73186,METAR|TAF
KCXU,Camilla/Mitchell Cnty,31.21415,-84.23585,METAR
KCXW,Conway/Cantrell Fld,35.02173,-92.55059,METAR
KCXY,Harrisburg/Capital City Arpt,40.21844,-76.8552,METAR
KCYD,Mississippi Canyon Blk 807,28.1694,-89.2228,METAR
KCYO,Circleville/Pickaway Cnty,39.516,-82.982,METAR
KCYS,Cheyenne Rgnl,41.15788,-104.80813,METAR|TAF
KCZK,Cascade Locks State Arpt,45.676,-121.879,METAR
KCZL,Calhoun/Tom David Fld,34.45,-84.936,METAR
KCZT,Carrizo Springs Arpt,28.52044,-99.81918,METAR
KCZZ,Campo,32.626,-116.468,METAR
KDAA,Fort Belvoir/Davison,38.714,-77.178,METAR|TAF
KDAB,Daytona Beach Intl,29.17351,-81.07186,METAR|TAF
KDAG,Barstow/Daggett Cnty,34.85371,-116.787,METAR|TAF
KDAL,Dallas/Love Fld,32.83836,-96.83584,METAR|TAF
KDAN,Danville Rgnl,36.57286,-79.33499,METAR|TAF
KDAW,Rochester/Skyhaven Arpt,43.27937,-70.92426,METAR
KDAY,Dayton/Cox Intl,39.90637,-84.21853,METAR|TAF
KDBN,Dublin/Barron Arpt,32.56322,-82.98554,METAR
KDBQ,Dubuque Rgnl,42.39836,-90.70915,METAR|TAF
KDCA,Washington/Reagan-National Arpt,38.8472,-77.03453,METAR|TAF
KDCM,Chester Muni,34.79076,-81.1987,METAR
KDCU,Decatur/Pryor Fld,34.65799,-86.94343,METAR
KDCY,Washington/Daviess Cnty,38.69532,-87.13142,METAR
KDDC,Dodge City Arpt,37.77106,-99.96917,METAR|TAF
KDDH,Bennington/Morse State Arpt,42.89351,-73.24876,METAR
KDEC,Decatur Arpt,39.83079,-88.87194,METAR|TAF
KDED,Deland Muni,29.075,-81.286,METAR
KDEH,Decorah Muni,43.27549,-91.74332,METAR
KDEN,Denver Intl,39.84657,-104.65623,METAR|TAF
KDEQ,De Queen/Helms Arpt,34.04799,-94.40156,METAR
KDET,Detroit/C Young Arpt,42.40725,-83.00898,METAR|TAF
KDEW,Deer Park Arpt,47.97416,-117.42921,METAR
KDFI,Defiance Mem Arpt,41.33571,-84.42849,METAR
KDFW,Dallas-Ft Worth Intl,32.89744,-97.02195,METAR|TAF
KDGW,Douglas/Converse Cnty,42.79599,-105.38004,METAR
KDHN,Dothan Rgnl,31.31768,-85.44323,METAR|TAF
KDHS,Dead Horse,44.22,-106.1,METAR
KDHT,Dalhart Muni,36.02516,-102.54875,METAR|TAF
KDIJ,Driggs/Reed Mem,43.74499,-111.09127,METAR|TAF
KDIK,Dickinson/Roosevelt,46.79968,-102.79714,METAR|TAF
KDKB,DeKalb/Taylor Muni,41.93385,-88.70658,METAR
KDKK,Dunkirk/Chautauqua Cnty,42.4932,-79.27623,METAR
KDKR,Crockett/Houston Cnty,31.3097,-95.40391,METAR
KDKX,Knoxville/Downtown Arpt,35.96576,-83.8717,METAR
KDLF,Laughlin AFB,29.36656,-100.78467,METAR|TAF
KDLH,Duluth Intl Arpt,46.84346,-92.1866,METAR|TAF
KDLL,Baraboo-Dells Arpt,43.52364,-89.77364,METAR
KDLN,Dillon Arpt,45.2584,-112.55455,METAR
KDLO,Delano Muni,35.74491,-119.23871,METAR
KDLP,West Delta 27A,29.1214,-89.5472,METAR
KDLS,The Dalles Muni,45.61901,-121.16571,METAR|TAF
KDLZ,Delaware Muni,40.281,-83.114,METAR
KDMA,Tucson/Davis AFB,32.165,-110.887,METAR|TAF
KDMH,Baltimore/Downtown,39.281,-76.611,METAR
KDMN,Deming Muni,32.25924,-107.72055,METAR|TAF
KDMO,Sedalia Mem,38.71198,-93.17468,METAR
KDMW,Westminster/Carroll Cnty Rgnl,39.61,-77.007,METAR
KDNA,Santa Teresa/Dona Cnty,31.87496,-106.69383,METAR
KDNK,Ft Polk Airstrip,31.116,-93.154,METAR
KDNL,Augusta/Daniel Fld,33.4668,-82.03847,METAR|TAF
KDNN,Dalton Muni,34.72699,-84.87331,METAR
KDNS,Denison Muni,41.98423,-95.38003,METAR
KDNV,Danville/Vermillion Rgnl,40.20316,-87.58972,METAR
KDOV,Dover AFB,39.13,-75.465,METAR|TAF
KDPA,Dupage Cnty Arpt,41.89641,-88.25119,METAR|TAF
KDPG,Dugway Prvg Grounds,40.187,-112.934,METAR
KDPL,Kenansville/Duplin Arpt,34.99941,-77.97994,METAR
KDQH,Douglas Muni,31.47385,-82.86091,METAR
KDRA,Mercury/Desert Rock,36.621,-116.029,METAR|TAF
KDRC,Deer Creek,42.83,-105.86,METAR
KDRI,Deridder/Beauregard Rgnl,30.83443,-93.33585,METAR
KDRM,Drummond Island Arpt,46.009,-83.743,METAR
KDRO,Durango/La Plata Cnty,37.14311,-107.76025,METAR|TAF
KDRP,Colt/Delta Rgnl,35.1213,-90.82458,METAR
KDRT,Del Rio Intl,29.37839,-100.92703,METAR|TAF
KDSF,Mississippi Canyon 650,28.3426,-88.2649,METAR
KDSM,Des Moines Intl,41.53395,-93.65312,METAR|TAF
KDSV,Dansville Muni,42.56985,-77.71425,METAR
KDTA,Delta Muni,39.38787,-112.50409,METAR
KDTL,Detroit Lakes Arpt,46.82862,-95.88573,METAR
KDTN,Shreveport/Downtown Arpt,32.54293,-93.74498,METAR|TAF
KDTO,Denton Muni,33.20884,-97.19923,METAR
KDTS,Destin Arpt,30.39333,-86.46739,METAR
KDTW,Detroit/Metro Wayne Cnty,42.23112,-83.33122,METAR|TAF
KDUA,Durant/Eaker Fld,33.94273,-96.39671,METAR|TAF
KDUB,Dubois Muni,43.54854,-109.68387,METAR
KDUC,Duncan/Halliburton Fld,34.47779,-97.96163,METAR
KDUG,Douglas/Bisbee Intl,31.47254,-109.60223,METAR|TAF
KDUH,Toledo/Suburban Arpt,41.73751,-83.64934,METAR
KDUJ,Du Bois Rgnl,41.17947,-78.89326,METAR|TAF
KDUX,Dumas/Moore Cnty,35.8608,-102.00948,METAR
KDVK,Danville/Powell Fld,37.57641,-84.76406,METAR
KDVL,Devils Lake Rgnl,48.11358,-98.90338,METAR|TAF
KDVN,Davenport Muni,41.61333,-90.59483,METAR
KDVO,Novato/Gnoss Fld,38.14174,-122.55467,METAR
KDVP,Slayton Muni,43.99055,-95.78102,METAR
KDVT,Phoenix/Deer Valley Arpt,33.69022,-112.06618,METAR|TAF
KDWA,Davis/Yolo Cnty,38.5803,-121.85429,METAR
KDWH,Houston/Hooks Mem,30.068,-95.55627,METAR|TAF
KDWU,Ashland Rgnl,38.55602,-82.73751,METAR|TAF
KDWX,Dixon Arpt,41.03701,-107.49982,METAR
KDXR,Danbury Muni,41.37215,-73.48337,METAR
KDXX,Madison/Lac Qui Parle Cnty,44.98386,-96.1789,METAR
KDYA,Demopolis Muni,32.46413,-87.95043,METAR
KDYB,Summerville Arpt,33.062,-80.28,METAR
KDYL,Doylestown Arpt,40.33016,-75.12285,METAR
KDYR,Dyersburg Rgnl,35.99568,-89.40574,METAR
KDYS,Abilene/Dyess AFB,32.406,-99.85,METAR|TAF
KDYT,Duluth/Sky Harbor Arpt,46.72307,-92.04382,METAR
KDZB,Marble Falls/Horseshoe Bay Arpt,30.52098,-98.3574,METAR
KDZJ,Blairsville Arpt,34.85518,-84.00143,METAR
KEAN,Wheatland/Phifer Fld,42.05627,-104.93858,METAR
KEAR,Kearney Rgnl,40.71927,-99.00862,METAR|TAF
KEAT,Wenatchee/Pangborn Mem,47.39748,-120.20126,METAR|TAF
KEAU,Eau Claire/Chippewa Valley Rgnl,44.86653,-91.48809,METAR|TAF
KEBA,Elberton/Patz Fld,34.09574,-82.81209,METAR
KEBG,Edinburg/S Texas Intl,26.44332,-98.12549,METAR
KEBS,Webster City Muni,42.43716,-93.87249,METAR
KECG,Elizabeth City Rgnl,36.25715,-76.17161,METAR|TAF
KECP,Panama City/NW Florida Beaches Intl,30.34869,-85.78835,METAR|TAF
KECS,Newcastle/Mondell Arpt,43.88451,-104.31203,METAR
KECU,Rocksprings/Edwards Cnty,29.94801,-100.17356,METAR
KEDC,Austin/Executive Arpt,30.39263,-97.56215,METAR
KEDE,Edenton/Northeast Rgnl,36.02859,-76.56679,METAR
KEDJ,Bellefontaine Rgnl,40.37136,-83.81418,METAR
KEDN,Enterprise Muni,31.299,-85.9,METAR
KEDU,Davis/University Arpt,38.53005,-121.78826,METAR
KEDW,Edwards AFB,34.908,-117.874,METAR|TAF
KEED,Needles Arpt,34.76784,-114.61845,METAR|TAF
KEEN,Keene/Hopkins Arpt,42.89802,-72.26951,METAR
KEEO,Meeker Arpt,40.04437,-107.88836,METAR
KEET,Alabaster/Shelby Cnty,33.17835,-86.78177,METAR|TAF
KEFC,Belle Fourche Muni,44.734,-103.861,METAR
KEFD,Houston/Ellington Arpt,29.606,-95.16,METAR|TAF
KEFK,Newport/Northeast Kingdom Intl,44.8886,-72.22956,METAR|TAF
KEFT,Monroe Muni,42.61959,-89.59311,METAR
KEGE,Eagle Cnty Rgnl,39.64482,-106.91759,METAR|TAF
KEGI,Eglin AFB/Duke Fld,30.653,-86.525,METAR|TAF
KEGT,Wellington Muni,37.32513,-97.39008,METAR
KEGV,Eagle River/Union Arpt,45.93091,-89.267,METAR
KEHA,Elkhart/Morton Cnty,37.00115,-101.88019,METAR
KEHC,East Cameron,28.429,-92.878,METAR
KEHO,Shelby/Cleveland Cnty,35.25565,-81.59859,METAR
KEHR,Henderson City Arpt,37.80656,-87.6824,METAR
KEHY,Elk Mountain,41.725,-106.459,METAR
KEIK,Erie Muni,40.01168,-105.05034,METAR
KEIR,Eugene Isl 215,28.634,-91.489,METAR
KEKA,Eureka/Murray Fld,40.803,-124.113,METAR
KEKE,Eugene Island 251A,28.4971,-91.5702,METAR
KEKM,Elkhart Muni,41.72218,-86.00004,METAR
KEKN,Elkins Arpt,38.8899,-79.85544,METAR|TAF
KEKO,Elko Rgnl,40.82402,-115.78634,METAR|TAF
KEKQ,Monticello/Wayne Cnty,36.85764,-84.85624,METAR
KEKS,Ennis/Big Sky Arpt,45.276,-111.65,METAR|TAF
KEKX,Elizabethtown/Addington Fld,37.6924,-85.92041,METAR
KEKY,Bessemer Arpt,33.314,-86.925,METAR
KELA,Eagle Lake Arpt,29.60197,-96.3239,METAR
KELD,El Dorado/S Arkansas Rgnl,33.22072,-92.81405,METAR|TAF
KELK,Elk City Rgnl,35.42613,-99.39263,METAR
KELM,Elmira-Corning Rgnl,42.16009,-76.88996,METAR|TAF
KELN,Ellensburg/Bowers Fld,47.03376,-120.53135,METAR
KELO,Ely Muni,47.82871,-91.83711,METAR
KELP,El Paso Intl,31.81233,-106.37737,METAR|TAF
KELY,Ely/Yelland Fld,39.29538,-114.84661,METAR|TAF
KELZ,Wellsville/Tarantine Fld,42.10774,-77.98423,METAR
KEMK,East Breaks 165,27.8186,-94.3228,METAR
KEMM,Kemmerer Muni,41.82236,-110.55546,METAR
KEMP,Emporia Muni,38.32907,-96.19452,METAR
KEMT,El Monte Arpt,34.08825,-118.03424,METAR
KEMV,Emporia Muni,36.68582,-77.48497,METAR
KEND,Enid/Vance AFB,36.338,-97.919,METAR|TAF
KENL,Centralia Muni,38.50953,-89.08996,METAR
KENV,Wendover Arpt,40.72112,-114.03119,METAR|TAF
KENW,Kenosha Rgnl,42.59529,-87.93833,METAR|TAF
KEOD,Fort Campbell Arpt(AAF),36.568199,-87.480797,METAR
KEOE,Newberry Muni,34.30617,-81.64134,METAR
KEOK,Keokuk Muni,40.46148,-91.42744,METAR
KEOS,Neosho/Robinson Arpt,36.808,-94.394,METAR
KEPH,Ephrata Muni,47.30777,-119.5155,METAR|TAF
KEPM,Eastport Muni,44.91138,-67.01337,METAR
KEQA,El Dorado/Thomas Mem,37.77534,-96.81451,METAR
KEQY,Charlotte-Monroe Exec,35.01469,-80.62415,METAR
KERI,Erie Intl,42.08026,-80.18237,METAR|TAF
KERV,Kerrville Muni,29.97794,-99.08725,METAR
KERY,Newberry/Luce Cnty,46.3151,-85.45682,METAR
KESC,Escanaba/Delta Cnty,45.72245,-87.08931,METAR
KESF,Alexandria/Esler Rgnl,31.3963,-92.28278,METAR|TAF
KESN,Easton Muni,38.804,-76.069,METAR
KEST,Estherville Muni,43.40085,-94.74764,METAR
KETB,West Bend Muni,43.42253,-88.13263,METAR
KETC,Tarboro/Edgecombe Arpt,35.93629,-77.54161,METAR
KETH,Wheaton Muni,45.78283,-96.54607,METAR
KETN,Eastland Muni,32.41642,-98.81129,METAR
KETO,Mississippi Canyon Blk 941,28.0336,-89.1008,METAR
KEUF,Eufaula/Weedon Fld,31.95162,-85.13123,METAR
KEUG,Eugene/Mahlon Sweet Fld,44.13313,-123.21562,METAR|TAF
KEUL,Caldwell Ind Arpt,43.64049,-116.63018,METAR|TAF
KEVB,New Smyrna Beach Muni,29.05684,-80.94908,METAR
KEVM,Eveleth Muni,47.42741,-92.49721,METAR
KEVU,Maryville/NW Missouri Rgnl,40.35243,-94.91373,METAR
KEVV,Evansville Rgnl,38.05016,-87.51466,METAR|TAF
KEVW,Evanston/Uinta Cnty,41.27268,-111.03054,METAR|TAF
KEWB,New Bedford Rgnl,41.67909,-70.95911,METAR
KEWK,Newton City Arpt,38.06206,-97.27496,METAR
KEWN,New Bern/Coastal Carolina Rgnl,35.06838,-77.04782,METAR|TAF
KEWR,Newark Intl,40.68277,-74.16924,METAR|TAF
KEXX,Lexington/Davidson Cnty,35.78045,-80.30839,METAR
KEYE,Indianapolis/Eagle Creek Arpt,39.82484,-86.29583,METAR
KEYF,Elizabethtown/Brown Fld,34.60419,-78.579,METAR
KEYW,Key West Intl,24.55706,-81.75538,METAR|TAF
KEZF,Fredericksburg/Shannon Arpt,38.26852,-77.44803,METAR
KEZM,Eastman/Heart Of Georgia Arpt,32.21363,-83.13215,METAR
KEZP,E Cameron 321A,28.2198,-92.7944,METAR
KEZS,Shawano Muni,44.78705,-88.56395,METAR
KEZZ,Cameron Arpt,39.72896,-94.27848,METAR
KFAF,Fort Eustis/Felker AAF,37.134,-76.61,METAR|TAF
KFAM,Farmington Rgnl,37.76306,-90.42917,METAR
KFAR,Fargo/Hector Intl,46.92424,-96.81188,METAR|TAF
KFAT,Fresno/Yosemite Intl,36.77998,-119.72019,METAR|TAF
KFAY,Fayetteville Rgnl,34.98953,-78.88005,METAR|TAF
KFBG,Fort Bragg/Simmons AAF,35.131,-78.932,METAR|TAF
KFBL,Faribault Muni,44.32984,-93.31188,METAR
KFBR,Fort Bridger Arpt,41.39409,-110.40596,METAR
KFCA,Kalispell/Glacier Park Intl,48.3,-114.27,TAF
KFCH,Fresno/Chandler Exec,36.73385,-119.82036,METAR
KFCI,Richmond/Chesterfield Cnty,37.407,-77.522,METAR
KFCM,Eden Prairie/Flying,44.83215,-93.47049,METAR|TAF
KFCS,Fort Carson/Butts AAF,38.67563,-104.75102,METAR|TAF
KFDK,Frederick Muni,39.41766,-77.36956,METAR
KFDR,Frederick Rgnl,34.35307,-98.98763,METAR
KFDW,Winnsboro/Fairfield Cnty,34.31511,-81.1119,METAR
KFDY,Findlay Arpt,41.01368,-83.66812,METAR|TAF
KFEP,Freeport/Albertus Arpt,42.24751,-89.58104,METAR
KFET,Fremont Muni,41.44892,-96.52367,METAR
KFEW,Warren AFB,41.141,-104.869,METAR
KFFA,First Flight Airport,36.01651,-75.67393,METAR
KFFC,Peachtree City/Falcon Fld,33.35428,-84.56892,METAR
KFFL,Fairfield Muni,41.05208,-91.98342,METAR
KFFM,Fergus Falls/Mickelson Fld,46.28654,-96.15342,METAR
KFFO,Wright Patterson AFB,39.837,-84.035,METAR|TAF
KFFT,Frankfort/Capital City Arpt,38.18463,-84.90391,METAR
KFFX,Fremont Muni,43.44171,-85.99361,METAR
KFFZ,Mesa/Falcon Fld,33.46587,-111.72123,METAR
KFGN,Flag Island,49.318,-94.902,METAR
KFGX,Flemingsburg Arpt,38.53831,-83.74667,METAR
KFHB,Fernandina Beach Muni,30.61306,-81.46233,METAR
KFHM,Los Angeles Downtown,34.0677,-118.2417,METAR
KFHR,Friday Harbor Arpt,48.51997,-123.02642,METAR
KFHU,Fort Huachuca/Libby AAF,31.586,-110.348,METAR|TAF
KFIG,Clearfield/Lawrence Arpt,41.04647,-78.41118,METAR
KFIN,Palm Coast/Flagler Exec,29.467,-81.207,METAR
KFIR,First Divide,41.29,-110.77,METAR
KFIT,Fitchburg Muni,42.55494,-71.75699,METAR
KFKA,Preston/Fillmore Cnty,43.677,-92.174,METAR
KFKL,Franklin/Lamberton Fld,41.38055,-79.86029,METAR|TAF
KFKN,Franklin/Rose Arpt,36.69837,-76.90316,METAR
KFKR,Frankfort Muni,40.27479,-86.56438,METAR
KFKS,Frankfort/Dow Mem,44.62464,-86.19847,METAR
KFLD,Fond Du Lac Cnty Arpt,43.7695,-88.49074,METAR
KFLG,Flagstaff/Pulliam Arpt,35.14428,-111.66636,METAR|TAF
KFLL,Ft Lauderdale-Hollywood Intl,26.07872,-80.16223,METAR|TAF
KFLO,Florence Rgnl,34.18772,-79.73078,METAR|TAF
KFLP,Flippin/Marion Cnty,36.29247,-92.5851,METAR
KFLV,Ft Leavenworth/Sherman AAF,39.369,-94.913,METAR
KFLY,Meadow Lake Arpt,38.94392,-104.5684,METAR
KFME,Fort Meade/Tipton Fld,39.086,-76.757,METAR
KFMH,Otis ANGB,41.66082,-70.52207,METAR|TAF
KFMM,Fort Morgan Muni,40.33148,-103.80702,METAR
KFMN,Farmington/Four Corners Rgnl,36.74355,-108.22931,METAR|TAF
KFMY,Fort Myers/Page Fld,26.58396,-81.86146,METAR|TAF
KFNB,Falls City/Brenner Fld,40.07912,-95.58929,METAR
KFNL,Fort Collins/N Colorado Rgnl,40.44272,-105.00972,METAR
KFNT,Flint/Bishop Intl,42.96685,-83.74996,METAR|TAF
KFOA,Flora Muni,38.66726,-88.45269,METAR
KFOD,Fort Dodge Rgnl,42.549,-94.182,METAR|TAF
KFOE,Topeka/Forbes Fld,38.9414,-95.65125,METAR|TAF
KFOK,Westhampton/Gabreski Arpt,40.85055,-72.61929,METAR
KFOM,Fillmore Muni,38.96181,-112.35997,METAR
KFOT,Fortuna/Rohnerville Arpt,40.5529,-124.13365,METAR
KFOZ,Bigfork Muni,47.78317,-93.6533,METAR
KFPK,Charotte/Beach Fld,42.57644,-84.81246,METAR
KFPR,Ft Pierce/Treasure Coast Intl,27.49815,-80.37629,METAR|TAF
KFPY,Perry-Foley Arpt,30.07188,-83.57311,METAR
KFQD,Rutherfordton/Marchman Fld,35.43,-81.936,METAR
KFRG,Farmingdale/Republic Arpt,40.73442,-73.41637,METAR
KFRH,French Lick Muni,38.5034,-86.64416,METAR
KFRI,Ft Riley/Marshall Fld,39.05682,-96.76169,METAR|TAF
KFRM,Fairmont Muni,43.64552,-94.41685,METAR
KFRR,Front Royal/Warren Cnty,38.9169,-78.24874,METAR
KFSD,Sioux Falls/Foss Fld,43.57751,-96.75387,METAR|TAF
KFSE,Fosston Muni,47.589,-95.773,METAR
KFSI,Fort Sill/Post AAF,34.64574,-98.40398,METAR|TAF
KFSK,Fort Scott Muni,37.79598,-94.76763,METAR
KFSM,Fort Smith Rgnl,35.33347,-94.36526,METAR|TAF
KFSO,Highgate/Franklin Cnty,44.94112,-73.09968,METAR
KFST,Fort Stockton/Pecos Cnty,30.91193,-102.91714,METAR|TAF
KFSW,Fort Madison Muni,40.66151,-91.32674,METAR
KFTG,Denver/Front Range Arpt,39.795,-104.54,METAR
KFTK,Fort Knox/Godman AAF,37.907,-85.973,METAR|TAF
KFTN,Faith Ranch Arpt,28.21113,-100.0236,METAR
KFTW,Fort Worth/Meacham Intl,32.82478,-97.36403,METAR|TAF
KFTY,Atlanta/Fulton Cnty,33.77759,-84.52465,METAR|TAF
KFUL,Fullerton Muni,33.87154,-117.98561,METAR
KFVE,Frenchville/N Aroostook Rgnl,47.2852,-68.30716,METAR|TAF
KFVX,Farmville Muni,37.36299,-78.43721,METAR
KFWA,Fort Wayne Intl,40.97247,-85.20635,METAR|TAF
KFWB,Branson/West Muni,36.69326,-93.40491,METAR
KFWC,Fairfield Muni,38.37959,-88.41349,METAR
KFWN,Sussex Arpt,41.19926,-74.62591,METAR
KFWS,Fort Worth/Spinks Arpt,32.558,-97.308,METAR
KFWZ,South Pass,42.512,-108.776,METAR
KFXE,Ft Lauderdale Exec,26.19904,-80.17763,METAR|TAF
KFXY,Forest City Muni,43.23232,-93.62369,METAR
KFYE,Somerville/Fayette Cnty,35.20611,-89.39289,METAR
KFYG,Washington Rgnl,38.58774,-90.99151,METAR
KFYJ,West Point/Middle Peninsula Arpt,37.52239,-76.76629,METAR
KFYM,Fayetteville Muni,35.06029,-86.56558,METAR
KFYV,Fayetteville/Drake Fld,36.01026,-94.1624,METAR|TAF
KFZG,Fitzgerald Muni,31.68401,-83.27116,METAR
KFZY,Fulton/Oswego Cnty,43.35037,-76.38315,METAR
KGAD,Gadsden/NE Alabama Rgnl,33.96862,-86.09171,METAR
KGAF,Grafton/Hutson Fld,48.40813,-97.36939,METAR
KGAG,Gage Arpt,36.29659,-99.76865,METAR|TAF
KGAI,Gaithersburg/Montgomery Cnty,39.16956,-77.1653,METAR
KGAO,Galliano/Miller Arpt,29.43519,-90.2599,METAR
KGBD,Great Bend Muni,38.3405,-98.85915,METAR|TAF
KGBG,Galesburg Muni,40.9329,-90.43339,METAR
KGBK,Garden Banks 783,27.2039,-92.2025,METAR
KGCC,Gillette/Campbell Cnty,44.33983,-105.54159,METAR|TAF
KGCD,John Day/Grant Cnty,44.40289,-118.96717,METAR
KGCK,Garden City Rgnl,37.92208,-100.723,METAR|TAF
KGCM,Claremore Rgnl,36.29182,-95.48251,METAR
KGCN,Grand Canyon Park Arpt,35.94583,-112.15539,METAR|TAF
KGCY,Greeneville/Greene Cnty,36.19237,-82.81345,METAR
KGDA,Marion/Crittenden Cnty,37.33437,-88.10954,METAR
KGDB,Granite Falls Muni,44.7521,-95.5591,METAR
KGDJ,Granbury Muni,32.44688,-97.81705,METAR
KGDK,Xenia/Jackson Rgnl,39.69352,-83.98958,METAR
KGDP,Guadalupe Pass,31.83274,-104.80899,METAR
KGDV,Glendive/Dawson Arpt,47.14005,-104.81272,METAR|TAF
KGED,Georgetown/Sussex Cnty,38.68976,-75.36247,METAR
KGEG,Spokane Intl,47.62169,-117.52796,METAR|TAF
KGEU,Glendale Muni,33.528,-112.293,METAR
KGEV,Jefferson/Ashe Cnty,36.43124,-81.42056,METAR
KGEY,Greybull/South Big Horn Arpt,44.51735,-108.0752,METAR
KGEZ,Shelbyville Muni,39.58545,-85.7998,METAR
KGFA,Malmstrom AFB,47.505,-111.187,METAR|TAF
KGFK,Grand Forks Intl,47.94282,-97.18293,METAR|TAF
KGFL,Glens Falls/Warren Cnty,43.33849,-73.61023,METAR|TAF
KGGE,Georgetown Cnty,33.31376,-79.31871,METAR
KGGF,Grant Muni,40.871,-101.734,METAR
KGGG,Longview/Gregg Cnty,32.39094,-94.71396,METAR|TAF
KGGI,Grinnell Rgnl,41.70974,-92.73321,METAR
KGGP,Logansport/Cass Cnty,40.71271,-86.36735,METAR
KGGW,Glasgow Intl Arpt,48.21416,-106.62139,METAR|TAF
KGHB,Garden Banks 172,27.8403,-91.9878,METAR
KGHG,Marshfield Muni,42.09607,-70.67692,METAR
KGHW,Glenwood Muni,45.64563,-95.31875,METAR
KGIC,Grangeville/Idaho Cnty,45.9411,-116.13256,METAR
KGIF,Winter Haven Rgnl,28.06137,-81.75684,METAR
KGJT,Grand Junction Rgnl,39.13437,-108.5408,METAR|TAF
KGKJ,Meadville Arpt,41.62584,-80.21231,METAR
KGKT,Gatlinburg-Pigeon Forge Arpt,35.85679,-83.53333,METAR
KGKY,Arlington Muni,32.65829,-97.0951,METAR|TAF
KGLD,Goodland/Renner Fld,39.36729,-101.69322,METAR|TAF
KGLE,Gainesville Muni,33.65253,-97.19805,METAR
KGLH,Greenville/Mid Delta Arpt,33.47723,-90.98467,METAR|TAF
KGLR,Gaylord Rgnl,45.01656,-84.68943,METAR
KGLS,Galveston/Scholes Intl,29.27037,-94.86422,METAR|TAF
KGLW,Glasgow Muni,37.03368,-85.95235,METAR
KGLX,Mississippi Canyon 724,28.2347,-88.9843,METAR
KGLY,Clinton Mem,38.35719,-93.67741,METAR
KGMJ,Grove Muni,36.60698,-94.73688,METAR
KGMU,Greenville/Downtown Arpt,34.84872,-82.35005,METAR|TAF
KGNA,Grand Marais Bay,47.745,-90.346,METAR
KGNB,Granby/Grand Cnty,40.09038,-105.91132,METAR
KGNC,Seminole/Gaines Cnty,32.678,-102.65,METAR
KGNF,Grenada Muni,33.83791,-89.80747,METAR
KGNG,Gooding Muni,42.91551,-114.76546,METAR
KGNR,Greenville Muni,45.46486,-69.55425,METAR
KGNT,Grants-Milan Muni,35.16529,-107.90213,METAR
KGNV,Gainesville Rgnl,29.6917,-82.27602,METAR|TAF
KGOK,Guthrie-Edmond Rgnl,35.85167,-97.41422,METAR
KGON,Groton-New London Arpt,41.32791,-72.04892,METAR|TAF
KGOO,Grass Valley/Nevada Cnty,39.224,-121.003,METAR
KGOP,Gatesville Muni,31.42077,-97.79512,METAR
KGOV,Grayling,44.681,-84.727,METAR
KGPC,Greencastle/Putnam Cnty,39.635,-86.816,METAR
KGPH,Mosby/Midwest Air Center,39.32478,-94.30819,METAR
